career,campus,code,eftsl,title,band_id,credit
Undergraduate,Brunswick Campus,GRAP2435,0.125,Merchandising Planning,1,12
Undergraduate,Brunswick Campus,MANU2514,0.125,Methods for User Centred Design,2,12
Undergraduate,Brunswick Campus,GRAP2925,0.125,Methods in Design Research and Practice,1,12
Undergraduate,Brunswick Campus,ECON1212,0.125,Microeconomics,3A,12
Undergraduate,Brunswick Campus,GRAP2535,0.125,Multi Media for Presentation,1,12
Undergraduate,Brunswick Campus,MANU2100,0.125,Non-Woven Production,2,12
Undergraduate,Brunswick Campus,TCHE2363,0.125,Numeracy 1: Introduction to School Mathematics and Numeracy,P1,12
Undergraduate,Brunswick Campus,TCHE2310,0.125,"Numeracy 2: Developing a Sense of Measurement, Data, Chance and Space",P1,12
Undergraduate,Brunswick Campus,TCHE2282,0.125,Numeracy 3: Developing a Sense of Number,P1,12
Undergraduate,Brunswick Campus,TCHE2280,0.125,Numeracy 4: Current Issues and Challenges in School Mathematics Education,P1,12
Undergraduate,Brunswick Campus,BUSM3135,0.125,Organisational Behaviour,3A,12
Undergraduate,Brunswick Campus,TCHE2359,0.125,Orientation to Teaching,P1,12
Undergraduate,Brunswick Campus,GRAP2463,0.125,Pattern Specifications,1,12
Undergraduate,Brunswick Campus,GRAP2485,0.125,Pattern Technology 1,1,12
Undergraduate,Brunswick Campus,GRAP2483,0.125,Pattern Technology 2,1,12
Undergraduate,Brunswick Campus,GRAP2619,0.125,Pattern Technology 3,1,12
Undergraduate,Brunswick Campus,GRAP2486,0.125,Pattern Technology 4,1,12
Undergraduate,Brunswick Campus,TCHE2312,0.125,Performing Arts,P1,12
Undergraduate,Brunswick Campus,TCHE2581,0.125,Positive Behaviour Support in Education,P1,12
Undergraduate,Brunswick Campus,COMM2245,0.125,Print in the Media Spectrum,1,12
Undergraduate,Brunswick Campus,HUSO2214,0.125,"Print, Technology and Change",1,12
Undergraduate,Brunswick Campus,GRAP2006,0.125,Printing Practices,1,12
Undergraduate,Brunswick Campus,MANU1461,0.125,Printing and Finishing Technology,2,12
Undergraduate,Brunswick Campus,GRAP2465,0.125,Printing for Fashion,1,12
Undergraduate,Brunswick Campus,GRAP2434,0.125,Product Ranging,1,12
Undergraduate,Brunswick Campus,GRAP2441,0.125,Product Specification,1,12
Undergraduate,Brunswick Campus,MANU2099,0.125,Production Management A,2,12
Undergraduate,Brunswick Campus,MANU2010,0.125,Production Management B,2,12
Undergraduate,Brunswick Campus,GRAP2491,0.125,Production Planning,1,12
Undergraduate,Brunswick Campus,GRAP2923,0.125,Professional Ethics and Design Strategy,1,12
Undergraduate,Brunswick Campus,TCHE2514,0.125,Professional Experience: Applied Education Project,P1,12
Undergraduate,Brunswick Campus,TCHE2501,0.125,Professional Experience: Connected Classrooms,P1,12
Undergraduate,Brunswick Campus,TCHE2505,0.125,Professional Experience: Learning across the curriculum,P1,12
Undergraduate,Brunswick Campus,TCHE2524,0.125,Professional Experience: Teaching for Inclusion,P1,12
Undergraduate,Brunswick Campus,GRAP2487,0.125,Professional Practice,1,12
Undergraduate,Brunswick Campus,TCHE2257,0,Professional Practice 1: Where Do I Fit?,P1,0
Undergraduate,Brunswick Campus,TCHE2258,0,Professional Practice 2: Understanding the School Context,P1,0
Undergraduate,Brunswick Campus,TCHE2259,0,Professional Practice 3: Classroom Management,P1,0
Undergraduate,Brunswick Campus,TCHE2260,0,Professional Practice 4: Communication,P1,0
Undergraduate,Brunswick Campus,TCHE2261,0,Professional Practice 5: Assessment,P1,0
Undergraduate,Brunswick Campus,TCHE2262,0,Professional Practice 6: Inquiry - Taking a Risk,P1,0
Undergraduate,Brunswick Campus,TCHE2263,0,Professional Practice 7: Putting it All Together - Planning and Assessment,P1,0
Undergraduate,Brunswick Campus,TCHE2264,0,Professional Practice 8: Professionalism,P1,0
Undergraduate,Brunswick Campus,TCHE2511,0.125,Promoting Health Education,P1,12
Undergraduate,Brunswick Campus,TCHE2308,0.125,Science and Technology 1: Discovering Science and Technology,P1,12
Undergraduate,Brunswick Campus,TCHE2305,0.125,Science and Technology 2: Investigating in the Sciences,P1,12
Undergraduate,Brunswick Campus,GRAP2863,0.125,Screen Printed Textile Design,1,12
Undergraduate,Brunswick Campus,GRAP2692,0.125,Sewing for Creative Practice,1,12
Undergraduate,Brunswick Campus,MANU2508,0.125,Smart and Active Materials,2,12
Undergraduate,Brunswick Campus,ARCH3331,0.125,Soundscape Studies,2,12
Undergraduate,Brunswick Campus,PERF2069,0.125,Spatial Sound Composition and Diffusion,1,12
Undergraduate,Brunswick Campus,MANU2156,0.125,Spinning Methods and Yarn Engineering,2,12
Undergraduate,Brunswick Campus,MANU2158,0.125,Sportswear and Performance Textiles,2,12
Undergraduate,Brunswick Campus,BUSM3149,0.125,Supply Chain Management,3A,12
Undergraduate,Brunswick Campus,TCHE2579,0.125,Sustainability in Schools,P1,12
Undergraduate,Brunswick Campus,MANU2510,0.125,Sustainable Materials,2,12
Undergraduate,Brunswick Campus,ARCH3335,0.125,Systems and Service Visualisation for Industrial Design,2,12
Undergraduate,Brunswick Campus,TCHE2508,0.125,Taking Primary Science into the Classroom,P1,12
Undergraduate,Brunswick Campus,TCHE2496,0.125,Teaching Australian History and Society,P1,12
Undergraduate,Brunswick Campus,TCHE2477,0.125,Teaching English to Speakers of Other Languages,P1,12
Undergraduate,Brunswick Campus,TCHE2478,0.125,Teaching Languages,P1,12
Undergraduate,Brunswick Campus,TCHE2592,0.125,Teaching Languages B,P1,12
Undergraduate,Brunswick Campus,TCHE2499,0.125,"Teaching Measurement, Geometry, Probability and Statistics",P1,12
Undergraduate,Brunswick Campus,TCHE2510,0.125,Teaching Number and Algebra,P1,12
Undergraduate,Brunswick Campus,TCHE2468,0.125,Teaching Physical Education,P1,12
Undergraduate,Brunswick Campus,TCHE2461,0.125,Teaching Reading,P1,12
Undergraduate,Brunswick Campus,TCHE2502,0.125,Teaching Writing,P1,12
Undergraduate,Brunswick Campus,TCHE2301,0.125,Teaching as Reflective Practice,P1,12
Undergraduate,Brunswick Campus,MANU1447,0.125,Textile Colouration and Modification,2,12
Undergraduate,Brunswick Campus,GRAP2308,0.125,Textile Culture and Practice,1,12
Undergraduate,Brunswick Campus,GRAP2871,0.125,Textile Design Communication,1,12
Undergraduate,Brunswick Campus,GRAP2872,0.125,Textile Design Expressions,1,12
Undergraduate,Brunswick Campus,GRAP2866,0.125,Textile Design Illustration,1,12
Undergraduate,Brunswick Campus,GRAP2873,0.25,Textile Design Partnered Project,1,24
Undergraduate,Brunswick Campus,GRAP2874,0.25,Textile Design Persona Project,1,24
Undergraduate,Brunswick Campus,GRAP2875,0.125,Textile Design Presentation,1,12
Undergraduate,Brunswick Campus,GRAP2869,0.25,Textile Design Project Launch,1,24
Undergraduate,Brunswick Campus,GRAP2561,0.25,Textile Design Research Concepts,1,24
Undergraduate,Brunswick Campus,GRAP2562,0.25,Textile Design Research Project,1,24
Undergraduate,Brunswick Campus,GRAP2870,0.125,Textile Design Strategies and Environments,1,12
Undergraduate,Brunswick Campus,GRAP2559,0.25,Textile Design Studio - Body,1,24
Undergraduate,Brunswick Campus,GRAP2560,0.25,Textile Design Studio - Space,1,24
Undergraduate,Brunswick Campus,GRAP2558,0.25,Textile Design Studio - Structure,1,24
Undergraduate,Brunswick Campus,GRAP2557,0.25,Textile Design Studio - Surface,1,24
Undergraduate,Brunswick Campus,GRAP2876,0.125,Textile Design Surface Form,1,12
Undergraduate,Brunswick Campus,GRAP2868,0.125,"Textile Design, Colour and Surface",1,12
Undergraduate,Brunswick Campus,GRAP2349,0.125,Textile Industry Engagement,1,12
Undergraduate,Brunswick Campus,GRAP1270,0.125,Textile Industry and Textile Manufacturing Economics,1,12
Undergraduate,Brunswick Campus,GRAP2336,0.125,Textile Materiality and Principles,1,12
Undergraduate,Brunswick Campus,PROC1061,0.125,Textile Materials,2,12
Undergraduate,Brunswick Campus,MATH2156,0.125,Textile Mathematics,2,12
Undergraduate,Brunswick Campus,GRAP2337,0.125,Textile Practice and Theory,1,12
Undergraduate,Brunswick Campus,MANU1099,0.125,Textile Product Development and Engineering,2,12
Undergraduate,Brunswick Campus,GRAP2350,0.125,Textile Professional Practice,1,12
Undergraduate,Brunswick Campus,BUSM1457,0.125,Textile Quality Management,3A,12
Undergraduate,Brunswick Campus,GRAP2865,0.125,Textile Surface Transformations,1,12
Undergraduate,Brunswick Campus,GRAP2922,0.125,The Contemporary Industrial Design Enterprise: Modes and Practice in Design Business,1,12
Undergraduate,Brunswick Campus,BUSM4783,0.125,The Fashion Workplace,3A,12
Undergraduate,Brunswick Campus,TCHE2575,0,The Literacy and Numeracy Test for Initial Teacher Education Students,P1,0
Undergraduate,Brunswick Campus,GRAP2837,0.125,Transform Fashion Design Materials,1,12
Undergraduate,Brunswick Campus,GRAP2524,0.125,Typographic Language,1,12
Undergraduate,Brunswick Campus,GRAP2532,0.125,Typography Studio 1,1,12
Undergraduate,Brunswick Campus,GRAP2537,0.125,Typography Studio 2,1,12
Undergraduate,Brunswick Campus,TCHE2304,0.125,Understanding Diversity and Difference,P1,12
Undergraduate,Brunswick Campus,TCHE2509,0.125,Understanding Diversity and Difference,P1,12
Undergraduate,Brunswick Campus,GRAP2914,0.125,User Centred Design Studio,1,12
Undergraduate,Brunswick Campus,TCHE2317,0.125,Visual Arts,P1,12
Undergraduate,Brunswick Campus,GRAP2763,0.125,Visual Communication for Fashion,1,12
Undergraduate,Brunswick Campus,MANU2512,0.125,Wearable Technologies,2,12
Undergraduate,Brunswick Campus,MANU2031,0.125,Weaving Production,2,12
Undergraduate,Brunswick Campus,GRAP2862,0.125,Woven Textile Design,1,12
Undergraduate,Brunswick Campus,MANU1079,0.125,Yarn Technology,2,12
Postgraduate,Bundoora Campus,RADI1074,0.125,Abdominal Ultrasound,2,12
Postgraduate,Bundoora Campus,ONPS2191,0.125,Acupuncture Neurophysiology and Research Methods,3,12
Postgraduate,Bundoora Campus,COTH2110,0.125,Acupuncture Neurophysiology and Techniques,2,12
Postgraduate,Bundoora Campus,COTH2107,0.125,Acupuncture Theory and Practice 1,2,12
Postgraduate,Bundoora Campus,COTH2188,0.125,Acupuncture Theory and Practice 1,2,12
Postgraduate,Bundoora Campus,COTH2109,0.125,Acupuncture Theory and Practice 2,2,12
Postgraduate,Bundoora Campus,COTH2190,0.125,Acupuncture Theory and Practice 2,2,12
Postgraduate,Bundoora Campus,MEDS2185,0.25,Advanced Anatomical Pathology,2,24
Postgraduate,Bundoora Campus,BIOL2494,0.5,Advanced Biotechnology/Bioinformatics Research Project,2,48
Postgraduate,Bundoora Campus,ONPS2342,0.25,Advanced Clinical Biochemistry,3,24
Postgraduate,Bundoora Campus,REHA2229,0.125,Advanced Clinical Theory & Practice,2,12
Postgraduate,Bundoora Campus,MEDS2135,0.25,Advanced Cytopathology,2,24
Postgraduate,Bundoora Campus,ONPS2527,0.125,Advanced Food Processing Technologies,2,12
Postgraduate,Bundoora Campus,BIOL2490,0.5,Advanced Food Research Project,2,48
Postgraduate,Bundoora Campus,MEDS2112,0.25,Advanced Haematology,2,24
Postgraduate,Bundoora Campus,MEDS2113,0.25,Advanced Histopathology,2,24
Postgraduate,Bundoora Campus,MEDS2154,0.25,Advanced Laboratory Medicine,2,24
Postgraduate,Bundoora Campus,ONPS2449,0.125,Advanced Medical Informatics and Laboratory Management,2,12
Postgraduate,Bundoora Campus,HWSS2196,0.125,Advanced Narrative Counselling,1,12
Postgraduate,Bundoora Campus,BESC1416,0.125,Advanced Research Methods,1,12
Postgraduate,Bundoora Campus,MANU2085,0.125,Advanced Robotics,2,12
Postgraduate,Bundoora Campus,AERO2327,0.125,Advanced Topics in Aerospace 1,2,12
Postgraduate,Bundoora Campus,AERO2302,0.125,Advanced Topics in Aerospace Propulsion,2,12
Postgraduate,Bundoora Campus,BESC1418,0.125,Advanced Topics in Psychology,1,12
Postgraduate,Bundoora Campus,ONPS2361,0.25,Advanced Transfusion and Transplantation Science,3,24
Postgraduate,Bundoora Campus,RADI1073,0.125,Advanced Ultrasound Practice,2,12
Postgraduate,Bundoora Campus,AERO2374,0.125,Aerodynamics and Performance of Flight Vehicles,2,12
Postgraduate,Bundoora Campus,AERO2329,0.125,Air Safety and Reliability,2,12
Postgraduate,Bundoora Campus,AERO2373,0.125,Analysis of Aerospace Structures,2,12
Postgraduate,Bundoora Campus,MEDS2111,0.125,Anatomical Pathology 1,2,12
Postgraduate,Bundoora Campus,MEDS2183,0.125,Anatomical Pathology 1,2,12
Postgraduate,Bundoora Campus,BIOL2322,0.125,Applied Biochemical Methods,2,12
Postgraduate,Bundoora Campus,TCHE2291,0.125,Applied Education Project,P1,12
Postgraduate,Bundoora Campus,HWSS2193,0.125,Applied Professional Practice in Career and Life Design,1,12
Postgraduate,Bundoora Campus,BESC1410,0.125,Applied Psychology Topics,1,12
Postgraduate,Bundoora Campus,TCHE2563,0.125,Approaches to Coaching,P1,12
Postgraduate,Bundoora Campus,TCHE2408,0.125,Approaches to Educational Research and Inquiry,P1,12
Postgraduate,Bundoora Campus,OTED1028,0.25,Approaches to Research in Education,P1,24
Postgraduate,Bundoora Campus,EXTL1470,0.125,Approved Studies 1,1,12
Postgraduate,Bundoora Campus,EXTL1471,0.125,Approved Studies 2,1,12
Postgraduate,Bundoora Campus,COTH2155,0.125,Aromatherapy for Wellness,2,12
Postgraduate,Bundoora Campus,TCHE2442,0.125,"Art, Aesthetics and Young Children",P1,12
Postgraduate,Bundoora Campus,TCHE2554,0.125,Arts and Design in the Primary School,P1,12
Postgraduate,Bundoora Campus,NURS1087,0.125,Assessment Analysis In Mental Health Nursing,P1,12
Postgraduate,Bundoora Campus,BESC1459,0.125,Assessment and Intervention 1,1,12
Postgraduate,Bundoora Campus,BESC1460,0.125,Assessment and Intervention 2,1,12
Postgraduate,Bundoora Campus,PUBH1400,0.125,Australian Health Care System and Introduction to Mental Health,2,12
Postgraduate,Bundoora Campus,TCHE2687,0.25,Becoming an Early Years Professional,P1,24
Postgraduate,Bundoora Campus,TCHE2686,0.125,Becoming in the Early Years: Child in Community,P1,12
Postgraduate,Bundoora Campus,TCHE2685,0.25,Being in the Early Years,P1,24
Postgraduate,Bundoora Campus,TCHE2683,0.125,Belonging Early Years: Introduction,P1,12
Postgraduate,Bundoora Campus,TCHE2684,0.25,Belonging in the Early Years: Praxis,P1,24
Postgraduate,Bundoora Campus,BIOL1176,0.125,Biochemistry and Molecular Biology 1,2,12
Postgraduate,Bundoora Campus,BIOL1179,0.125,Biochemistry and Molecular Biology 2,2,12
Postgraduate,Bundoora Campus,BESC1187,0.125,Biological Psychology,1,12
Postgraduate,Bundoora Campus,CUED1176,0.125,Biology Method A,P1,12
Postgraduate,Bundoora Campus,CUED1191,0.125,Biology Method B,P1,12
Postgraduate,Bundoora Campus,BIOL2321,0.125,Biology of Tissue Growth and Repair,2,12
Postgraduate,Bundoora Campus,PHYS2155,0.125,Biomedical and Forensic Photography,2,12
Postgraduate,Bundoora Campus,BIOL2317,0.125,Biomolecules and Cellular Regulation,2,12
Postgraduate,Bundoora Campus,MATH2209,0.125,Biostatistics,2,12
Postgraduate,Bundoora Campus,BUSM4724,0.125,Biotechnology and Business,3A,12
Postgraduate,Bundoora Campus,BIOL2497,0.25,Biotechnology/Bioinformatics Research Project,2,24
Postgraduate,Bundoora Campus,NURS1988,0.125,Birth in Different Cultures,P1,12
Postgraduate,Bundoora Campus,COTH2152,0.125,"Body, Breath and Movement",2,12
Postgraduate,Bundoora Campus,ONPS2194,0.125,"Botany, Medicinal Chemistry and Research Methods",3,12
Postgraduate,Bundoora Campus,NURS1175,0.125,Breastfeeding and Human Lactation,P1,12
Postgraduate,Bundoora Campus,BUSM3326,0.125,Business Skills for Health Professionals,3A,12
Postgraduate,Bundoora Campus,CUED1177,0.125,Chemistry METHOD A,P1,12
Postgraduate,Bundoora Campus,CUED1192,0.125,Chemistry Method B,P1,12
Postgraduate,Bundoora Campus,NURS1023,0.125,Child and Family Health Assessment,P1,12
Postgraduate,Bundoora Campus,NURS1019,0.125,Child and Family Nursing in the Community,P1,12
Postgraduate,Bundoora Campus,NURS2181,0.125,Child and Family Nutrition,P1,12
Postgraduate,Bundoora Campus,TCHE2195,0.125,"Children, Education Settings and Society",P1,12
Postgraduate,Bundoora Campus,COTH2192,0.125,Chinese Materia Medica and Formulae 1,2,12
Postgraduate,Bundoora Campus,COTH2144,0.125,Chinese Materia Medica and Formulae 1,2,12
Postgraduate,Bundoora Campus,COTH2096,0.125,Chinese Materia Medica and Formulae 2,2,12
Postgraduate,Bundoora Campus,COTH2186,0.125,Chinese Materia Medica and Formulae 2,2,12
Postgraduate,Bundoora Campus,COTH2106,0.125,Chinese Medicine Theory 1,2,12
Postgraduate,Bundoora Campus,COTH2187,0.125,Chinese Medicine Theory 1,2,12
Postgraduate,Bundoora Campus,COTH2189,0.125,Chinese Medicine Theory 2,2,12
Postgraduate,Bundoora Campus,COTH2108,0.125,Chinese Medicine Theory 2,2,12
Postgraduate,Bundoora Campus,REHA2185,0.125,Chiropractic Clinical Practicum 1,2,12
Postgraduate,Bundoora Campus,REHA2186,0.125,Chiropractic Clinical Practicum 2,2,12
Postgraduate,Bundoora Campus,REHA2187,0.125,Chiropractic Clinical Practicum 3,2,12
Postgraduate,Bundoora Campus,REHA2188,0.125,Chiropractic Clinical Practicum 4,2,12
Postgraduate,Bundoora Campus,COTH2112,0.125,Classic Literature in Chinese Medicine and Clinical Conference (Acupuncture),2,12
Postgraduate,Bundoora Campus,COTH2094,0.125,Classic Literature in Chinese Medicine and Clinical Conference (Chinese Herbal Medicine),2,12
Postgraduate,Bundoora Campus,ONPS2340,0.125,Clinical Biochemistry 1,3,12
Postgraduate,Bundoora Campus,BIOL2138,0.125,Clinical Biochemistry 2,3,12
Postgraduate,Bundoora Campus,BIOL2140,0.125,Clinical Biochemistry 3,3,12
Postgraduate,Bundoora Campus,COTH2111,0.125,Clinical Chinese Medicine 1,2,12
Postgraduate,Bundoora Campus,COTH2113,0.125,Clinical Chinese Medicine 2,2,12
Postgraduate,Bundoora Campus,COTH2191,0.125,Clinical Chinese Medicine 3,2,12
Postgraduate,Bundoora Campus,REHA2189,0.125,Clinical Chiropractic 1,2,12
Postgraduate,Bundoora Campus,REHA2190,0.125,Clinical Chiropractic 2,2,12
Postgraduate,Bundoora Campus,REHA2191,0.125,Clinical Chiropractic 3,2,12
Postgraduate,Bundoora Campus,ONPS2560,0.125,Clinical Immunology,3,12
Postgraduate,Bundoora Campus,NURS1051,0.125,Clinical Learning and Teaching,P1,12
Postgraduate,Bundoora Campus,MEDS2074,0.125,Clinical Medicine 3,3,12
Postgraduate,Bundoora Campus,MEDS2075,0.125,Clinical Medicine 4,3,12
Postgraduate,Bundoora Campus,OHTH2168,0.125,Clinical Presentations across the Lifespan,3,12
Postgraduate,Bundoora Campus,PUBH1342,0.25,Clinical Research Project,2,24
Postgraduate,Bundoora Campus,CUED1209,0.125,Coaching and Mentoring Practices,P1,12
Postgraduate,Bundoora Campus,BESC1175,0.125,Cognitive Psychology,1,12
Postgraduate,Bundoora Campus,TCHE2295,0.125,Comparative Issues and Contexts in Early Childhood,P1,12
Postgraduate,Bundoora Campus,NURS1989,0.125,Complementary Therapies in Midwifery,P1,12
Postgraduate,Bundoora Campus,AERO2340,0.125,Composite Materials and Structures,2,12
Postgraduate,Bundoora Campus,ONPS2400,0.125,Computed Tomography,3,12
Postgraduate,Bundoora Campus,MANU1257,0.125,Computer Integrated Manufacturing,2,12
Postgraduate,Bundoora Campus,ONPS2525,0.125,Confectionery and Lipid Technology,2,12
