code,title,meta
ANHB3315,Human Evolutionary Ecology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Debra JudgeLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health Sciences;Society and CultureAvailability:Semester 2;Location:UWA (Perth);
ANHB3316,Human Reproduction,Type:UnitsCredit points:6;Coordinator(s):Dr Peter MarkLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANHB3320,Human Biology: Applications and Investigations II,Type:UnitsCredit points:6;Coordinator(s):Dr Peter MarkLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANHB3321,Biological Anthropology: Genes and Society,Type:UnitsCredit points:6;Coordinator(s):Dr Silvana Gaudieri and Dr Stuart HodgettsLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANHB3322,Human/Primate Social Organisation,Type:UnitsCredit points:6;Coordinator(s):Dr Cyril C. GrueterLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANHB3323,"Cells, Tissues and Development","Type:UnitsCredit points:6;Coordinator(s):Dr Stuart Hodgetts, Dr Archa Fox and Dr Yu Suk ChoiLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);"
ANHB3324,Human Structure and Function,Type:UnitsCredit points:6;Coordinator(s):Tom Wilson and Winthrop Professor Marc Tennant.Level of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANHB5431,Fundamentals of Sleep Technology,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5432,Fundamentals of Sleep Biology,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5433,Sleep Technology in Practice,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:UWA (Perth);"
ANHB5434,Sleep Biology in Practice,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh  & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:UWA (Perth);"
ANHB5443,Anatomical Sciences Dissertation Part 2,Type:UnitsCredit points:18;Coordinator(s):Dr Gavin Pinniger and Associate Professor Silvana GaudieriLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Not available in 2020;Location:UWA (Perth);
ANHB5451,Anatomy and Biology for Medical Physicists,Type:UnitsCredit points:6;Coordinator(s):Dr Pejman Rowshan FarzadLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Availability:Semester 1;Semester 2;Location:Online;
ANHB5453,Advanced Sleep Technology and Laboratory Management,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:UWA (Perth);"
ANHB5454,Advanced Sleep Scoring,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:UWA (Perth);"
ANHB5455,Applied Anatomy for Ergonomics,Type:UnitsCredit points:6;Coordinator(s):Mr Jason KielyLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 1;Location:UWA (Perth);
ANHB5456,Clinical Research and Biostatistics,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5457,Advanced Competencies in Sleep Science,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5530,Advanced Sleep Disorders and Anatomy of Sleep,"Type:UnitsCredit points:6;Coordinator(s):Professor Peter Eastwood, Dr Jennifer Walsh & Dr Kathleen MaddisonLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5532,Fundamentals of Dental Sleep Medicine,"Type:UnitsCredit points:6;Coordinator(s):Winthrop Professor Marc Tennant, Christopher Pantin and Professor Peter EastwoodLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5533,Oral Appliance Therapy in Sleep Disordered Breathing,"Type:UnitsCredit points:6;Coordinator(s):Winthrop Professor Marc Tennant, Christopher Pantin and Professor Peter EastwoodLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5534,Dental Sleep Medicine in Practice,"Type:UnitsCredit points:6;Coordinator(s):Winthrop Professor Marc Tennant, Mr Christopher Pantin and Professor Peter EastwoodLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANHB5535,Advanced Competency in Dental Sleep Medicine,"Type:UnitsCredit points:6;Coordinator(s):Winthrop Professor Marc Tennant, Christopher Pantin and Professor Peter EastwoodLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Non-standard teaching period;Location:Online;"
ANIM1001,The Darwinian Revolution,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Joseph Tomkins and Associate Professor Jonathan EvansLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANIM2207,Animal Form and Function,Type:UnitsCredit points:6;Coordinator(s):Assoc/Prof Theodore EvansLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANIM2209,Field Studies in Zoology,Type:UnitsCredit points:6;Coordinator(s):Dr Jason KenningtonLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesAvailability:Non-standard teaching period;Location:UWA (Perth);
ANIM2220,Animal Diversity,Type:UnitsCredit points:6;Coordinator(s):Professor Raphael Didham and Associate Professor Theodore EvansLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Level2Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANIM2297,Human-wildlife conflict in the Tropics,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Theodore EvansLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Non-standard teaching period;Location:UWA (Perth);
ANIM3306,"Clean, Green and Ethical Animal Production",Type:UnitsCredit points:6;Coordinator(s):Professor Graeme MartinLevel of study:Undergraduate;Faculty:ScienceSchool:Agriculture and EnvironmentBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANIM3320,Comparative Neurobiology,Type:UnitsCredit points:6;Coordinator(s):Dr Jennifer RodgerLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANIM3353,Wildlife Conservation and Management,Type:UnitsCredit points:6;Coordinator(s):Dr Amanda RidleyLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);Albany;
ANIM3361,Animal Populations,Type:UnitsCredit points:6;Coordinator(s):Dr Jane Prince and Dr Amanda RidleyLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANIM3362,Evolutionary Processes,Type:UnitsCredit points:6;Coordinator(s):Dr Jason Kennington and Associate Professor Joseph TomkinsLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
ANIM3363,Environmental Physiology,Type:UnitsCredit points:6;Coordinator(s):Professor Phil WithersLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANIM3365,Behavioural Ecology,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jonathan Evans and Associate Professor Joseph TomkinsLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
ANIM4003,Zoology Research Dissertation Part 3,Type:UnitsCredit points:6;Coordinator(s):Dr Jan Hemmi and Dr Amanda RidleyLevel of study:Postgraduate;Faculty:ScienceSchool:Biological SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
ANIM4004,Zoology Research Dissertation Part 4,Type:UnitsCredit points:6;Coordinator(s):Dr Amanda Ridley and Dr Jan HemmiLevel of study:Postgraduate;Faculty:ScienceSchool:Biological SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
ANIM5501,Animal Evolution and Development,Type:UnitsCredit points:6;Coordinator(s):Dr Jennifer Rodger and Dr Natalie MorelliniLevel of study:Postgraduate;Faculty:ScienceSchool:Biological SciencesAvailability:Semester 2;Location:UWA (Perth);
ANIM5502,Evolutionary Biology,Type:UnitsCredit points:6;Coordinator(s):Professor Leigh SimmonsLevel of study:Postgraduate;Undergraduate;Faculty:ScienceSchool:Biological SciencesAvailability:Semester 1;Location:UWA (Perth);
ANTH1001,"Being Human: Culture, Identity and Society","Type:UnitsCredit points:6;Coordinator(s):Assoc/Prof Richard Vokes and Dr Sean Martin-IversonLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Life and Health Sciences;Society and CultureAvailability:Semester 1;Location:UWA (Perth);Albany;"
ANTH1002,"Global Change, Local Responses","Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Sean Martin-IversonLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Society and CultureAvailability:Semester 2;Location:UWA (Perth);Albany;"
ANTH2001,Social Thought,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor Richard VokesLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Semester 1;Location:UWA (Perth);Albany;"
ANTH2401,Constructing Cultures Through Media,"Type:UnitsCredit points:6;Coordinator(s):Dr Sam HanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Not available in 2020;Location:UWA (Perth);"
ANTH2402,Religion in Society,"Type:UnitsCredit points:6;Coordinator(s):Dr Sam HanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Not available in 2020;Location:UWA (Perth);"
ANTH2405,"Sex, Gender and Social Life","Type:UnitsCredit points:6;Coordinator(s):Dr Sam HanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Life and Health Sciences;Society and CultureAvailability:Semester 1;Location:UWA (Perth);"
ANTH2406,"Society, Law and Politics","Type:UnitsCredit points:6;Coordinator(s):Dr Glenn SavageLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Semester 2;Location:UWA (Perth);Albany;"
ANTH2407,Australian Society,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor Martin ForseyLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Not available in 2020;Location:UWA (Perth);"
ANTH2702,"Environment, Power and Disasters in Asia","Type:UnitsCredit points:6;Coordinator(s):Dr Rita ArmstrongLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Non-standard teaching period;Location:Hong Kong;"
ANTH2801,"Refugees, Human Rights, Violence and Fear","Type:UnitsCredit points:6;Coordinator(s):Dr Mitchell LowLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Not available in 2020;Location:UWA (Perth);Albany;"
